Ημερομηνία,PM10 (μgr/m3),PM10 Valid,PM2.5 (μgr/m3),PM2.5 Valid,Measurement Duration,source_file,sheet_name,PM10 (μgr/Nm3),PM2.5 (μgr/Nm3)
2019-11-06,36.1,yes,21.1,yes,24 hours,data_pm_2019.xlsx,PM-2019-11,,
2019-11-07,38.7,yes,24.1,yes,24 hours,data_pm_2019.xlsx,PM-2019-11,,
2019-11-08,15.0,yes,9.4,yes,24 hours,data_pm_2019.xlsx,PM-2019-11,,
2019-11-09,25.9,yes,17.9,yes,24 hours,data_pm_2019.xlsx,PM-2019-11,,
2019-11-10,19.0,yes,14.4,yes,24 hours,data_pm_2019.xlsx,PM-2019-11,,
2019-11-11,61.2,yes,25.3,yes,24 hours,data_pm_2019.xlsx,PM-2019-11,,
2019-11-12,38.2,yes,24.5,yes,24 hours,data_pm_2019.xlsx,PM-2019-11,,
2019-11-13,15.9,yes,10.7,yes,24 hours,data_pm_2019.xlsx,PM-2019-11,,
2019-11-14,21.8,yes,12.3,yes,24 hours,data_pm_2019.xlsx,PM-2019-11,,
2019-11-15,33.2,yes,22.5,yes,24 hours,data_pm_2019.xlsx,PM-2019-11,,
2019-11-16,29.4,yes,21.4,yes,24 hours,data_pm_2019.xlsx,PM-2019-11,,
2019-11-17,33.0,yes,26.3,yes,24 hours,data_pm_2019.xlsx,PM-2019-11,,
2019-11-18,44.9,yes,33.9,yes,24 hours,data_pm_2019.xlsx,PM-2019-11,,
2019-11-19,38.8,yes,25.5,yes,24 hours,data_pm_2019.xlsx,PM-2019-11,,
2019-11-20,28.7,yes,23.8,yes,24 hours,data_pm_2019.xlsx,PM-2019-11,,
2019-11-21,26.1,yes,19.4,yes,24 hours,data_pm_2019.xlsx,PM-2019-11,,
2019-11-22,10.5,yes,6.9,yes,24 hours,data_pm_2019.xlsx,PM-2019-11,,
2019-11-23,33.5,yes,14.0,yes,24 hours,data_pm_2019.xlsx,PM-2019-11,,
2019-11-24,18.1,yes,14.4,yes,24 hours,data_pm_2019.xlsx,PM-2019-11,,
2019-11-25,34.1,yes,14.4,yes,24 hours,data_pm_2019.xlsx,PM-2019-11,,
2019-11-26,21.7,yes,14.5,yes,24 hours,data_pm_2019.xlsx,PM-2019-11,,
2019-11-27,29.6,yes,19.8,yes,24 hours,data_pm_2019.xlsx,PM-2019-11,,
2019-11-28,36.5,yes,24.6,yes,24 hours,data_pm_2019.xlsx,PM-2019-11,,
2019-11-29,54.7,yes,27.2,yes,24 hours,data_pm_2019.xlsx,PM-2019-11,,
2019-11-30,29.2,yes,13.8,yes,24 hours,data_pm_2019.xlsx,PM-2019-11,,
2019-12-01,17.5,yes,13.5,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-02,64.4,yes,40.2,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-03,35.1,yes,27.8,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-04,16.9,yes,14.8,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-05,29.2,yes,19.1,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-06,40.3,yes,28.4,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-07,41.0,yes,34.8,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-08,29.7,yes,25.9,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-09,68.0,yes,44.4,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-10,39.6,yes,33.7,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-11,16.4,yes,16.0,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-12,25.1,yes,23.5,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-13,58.5,yes,41.9,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-14,13.3,yes,11.2,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-15,29.5,yes,23.1,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-16,65.9,yes,47.2,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-17,62.4,yes,42.2,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-18,39.4,yes,31.0,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-19,44.1,yes,33.0,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-20,53.9,yes,41.3,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-21,56.1,yes,45.2,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-22,24.4,yes,16.6,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-23,17.8,yes,10.1,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-24,10.1,yes,3.8,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-25,5.3,yes,4.5,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-26,5.2,yes,4.6,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-27,11.8,yes,8.6,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-28,12.1,yes,10.2,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-29,10.4,yes,9.1,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-30,18.0,yes,11.8,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2019-12-31,22.1,yes,17.8,yes,24 hours,data_pm_2019.xlsx,PM-2019-12,,
2020-01-01,22.75,yes,20.22,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-02,23.78,yes,21.19,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-03,63.33,yes,39.42,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-04,42.37,yes,26.48,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-05,18.84,yes,9.27,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-06,14.64,yes,9.67,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-07,18.63,yes,16.06,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-08,22.6,yes,17.66,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-09,48.1,yes,34.1,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-10,87.19,yes,63.46,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-11,58.14,yes,45.9,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-12,32.87,yes,31.85,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-13,43.53,yes,36.51,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-14,58.84,yes,42.57,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-15,55.62,yes,41.08,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-16,60.28,yes,47.34,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-17,53.85,yes,44.55,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-18,30.4,yes,27.81,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-19,21.65,yes,20.57,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-20,26.87,yes,23.5,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-21,33.26,yes,29.9,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-22,59.5,yes,44.23,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-23,61.06,yes,30.51,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-24,80.87,yes,41.32,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-25,58.82,yes,48.37,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-26,59.84,yes,54.43,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-27,66.76,yes,59.19,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-28,37.63,yes,29.58,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-29,19.52,yes,12.86,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-30,10.89,yes,5.22,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-01-31,36.99,yes,22.96,yes,24 hours,data_pm_2020.xlsx,PM-2020-01,,
2020-02-01,30.74,yes,24.84,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-02,39.12,yes,32.69,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-03,127.83,yes,41.21,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-04,63.71,yes,35.54,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-05,9.72,yes,3.66,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-06,8.73,yes,5.26,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-07,17.51,yes,12.36,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-08,14.56,yes,13.34,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-09,30.0,yes,26.32,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-10,42.17,yes,34.36,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-11,51.69,yes,39.01,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-12,24.21,yes,19.92,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-13,13.49,yes,9.92,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-14,35.36,yes,25.27,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-15,11.41,yes,10.45,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-16,21.32,yes,19.21,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-17,41.71,yes,31.77,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-18,51.22,yes,38.81,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-19,36.93,yes,31.24,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-20,23.9,yes,18.82,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-21,12.54,yes,9.82,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-22,12.91,yes,9.88,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-23,18.09,yes,16.7,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-24,32.23,yes,21.11,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-25,51.96,yes,15.41,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-26,46.75,yes,23.19,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-27,49.31,yes,9.95,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-28,42.17,yes,12.27,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-02-29,12.86,yes,10.87,yes,24 hours,data_pm_2020.xlsx,PM-2020-02,,
2020-03-01,22.0,yes,18.84,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-02,26.8,yes,23.64,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-03,47.28,yes,20.84,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-04,10.99,yes,6.28,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-05,8.82,yes,6.63,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-06,67.06,yes,26.25,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-07,42.0,yes,20.26,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-08,19.66,yes,14.57,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-09,10.76,yes,10.42,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-10,5.92,yes,4.67,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-11,20.49,yes,14.39,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-12,50.78,yes,30.19,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-13,50.93,yes,23.22,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-14,28.07,yes,17.85,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-15,7.26,yes,6.74,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-16,10.92,yes,5.5,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-17,23.77,yes,13.56,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-18,23.08,yes,15.67,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-19,23.38,yes,19.4,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-20,44.95,yes,26.47,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-21,43.99,yes,27.57,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-22,37.62,yes,29.84,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-23,7.35,yes,7.13,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-24,6.28,yes,6.13,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-25,2.7,yes,2.52,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-26,7.0,yes,5.25,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-27,9.95,yes,9.06,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-28,8.5,yes,8.36,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-29,6.64,yes,6.0,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-30,10.38,yes,7.48,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-03-31,22.09,yes,10.95,yes,24 hours,data_pm_2020.xlsx,PM-2020-03,,
2020-04-01,5.4,yes,4.99,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-02,5.69,yes,3.05,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-03,15.37,yes,8.9,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-04,4.1,yes,4.07,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-05,1.98,yes,1.96,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-06,9.92,yes,5.22,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-07,40.76,yes,6.37,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-08,26.49,yes,5.54,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-09,40.11,yes,8.46,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-10,58.58,yes,14.21,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-11,23.08,yes,11.19,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-12,15.47,yes,12.85,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-13,28.69,yes,11.14,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-14,22.82,yes,12.57,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-15,11.61,yes,6.4,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-16,8.49,yes,6.01,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-17,7.61,yes,6.96,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-18,9.9,yes,8.31,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-19,10.08,yes,8.21,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-20,7.37,yes,6.6,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-21,6.78,yes,5.68,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-22,7.48,yes,6.19,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-23,12.78,yes,9.78,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-24,18.14,yes,11.78,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-25,11.95,yes,9.41,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-26,10.65,yes,8.6,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-27,16.24,yes,9.57,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-28,9.43,yes,8.09,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-29,21.06,yes,8.41,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-04-30,10.06,yes,4.41,yes,24 hours,data_pm_2020.xlsx,PM-2020-04,,
2020-05-01,3.7,yes,2.88,yes,24 hours,data_pm_2020.xlsx,PM-2020-05,,
2020-05-02,3.66,yes,2.1,yes,24 hours,data_pm_2020.xlsx,PM-2020-05,,
2020-05-03,5.96,yes,2.35,yes,24 hours,data_pm_2020.xlsx,PM-2020-05,,
2020-05-04,8.98,yes,2.87,yes,24 hours,data_pm_2020.xlsx,PM-2020-05,,
2020-05-05,6.75,yes,2.8,yes,24 hours,data_pm_2020.xlsx,PM-2020-05,,
2020-05-06,12.45,yes,4.17,yes,24 hours,data_pm_2020.xlsx,PM-2020-05,,
2020-05-07,2.46,yes,1.74,yes,24 hours,data_pm_2020.xlsx,PM-2020-05,,
2020-05-08,4.09,yes,2.2,yes,24 hours,data_pm_2020.xlsx,PM-2020-05,,
2020-05-09,4.24,yes,2.51,yes,24 hours,data_pm_2020.xlsx,PM-2020-05,,
2020-05-10,2.85,yes,2.2,yes,24 hours,data_pm_2020.xlsx,PM-2020-05,,
2020-05-11,7.74,yes,5.18,yes,24 hours,data_pm_2020.xlsx,PM-2020-05,,
2020-05-12,5.48,yes,3.59,yes,24 hours,data_pm_2020.xlsx,PM-2020-05,,
2020-05-13,4.36,yes,2.45,yes,24 hours,data_pm_2020.xlsx,PM-2020-05,,
2020-05-14,4.25,yes,2.85,yes,24 hours,data_pm_2020.xlsx,PM-2020-05,,
2020-05-15,5.66,yes,3.44,yes,24 hours,data_pm_2020.xlsx,PM-2020-05,,
2020-05-16,7.45,yes,4.1,yes,24 hours,data_pm_2020.xlsx,PM-2020-05,,
2020-05-17,7.78,yes,3.56,yes,24 hours,data_pm_2020.xlsx,PM-2020-05,,
2020-05-18,7.18,yes,3.22,yes,24 hours,data_pm_2020.xlsx,PM-2020-05,,
2020-05-19,4.5,yes,2.65,yes,24 hours,data_pm_2020.xlsx,PM-2020-05,,
2020-05-20,5.29,yes,3.39,yes,24 hours,data_pm_2020.xlsx,PM-2020-05,,
2020-05-29,10.83,yes,6.11,yes,24 hours,data_pm_2020.xlsx,PM-2020-05,,
2020-05-30,13.54,yes,7.63,yes,24 hours,data_pm_2020.xlsx,PM-2020-05,,
2020-05-31,12.04,yes,6.79,yes,24 hours,data_pm_2020.xlsx,PM-2020-05,,
2020-06-01,12.46,yes,7.02,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-02,12.38,yes,6.98,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-03,9.33,yes,5.26,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-04,13.67,yes,7.71,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-05,15.57,yes,8.78,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-06,11.25,yes,6.34,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-07,14.75,yes,8.32,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-08,12.92,yes,7.28,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-09,15.05,yes,8.48,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-10,13.29,yes,7.49,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-11,15.15,yes,1.46,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-12,11.98,yes,3.9,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-13,12.35,yes,6.58,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-14,20.95,yes,8.58,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-15,27.05,yes,6.33,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-16,21.28,yes,6.42,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-17,19.9,yes,6.33,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-18,21.57,yes,7.79,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-19,28.7,yes,4.21,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-20,23.63,yes,7.33,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-21,16.63,yes,9.96,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-22,13.14,yes,10.0,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-25,19.05,yes,15.58,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-26,28.19,yes,23.21,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-27,23.32,yes,21.92,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-28,13.63,yes,11.35,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-29,36.05,yes,14.08,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-06-30,50.97,yes,20.0,yes,24 hours,data_pm_2020.xlsx,PM-2020-06,,
2020-07-01,30.38,yes,18.5,yes,24 hours,data_pm_2020.xlsx,PM-2020-07,,
2020-07-02,48.06,yes,29.83,yes,24 hours,data_pm_2020.xlsx,PM-2020-07,,
2020-07-03,41.36,yes,29.57,yes,24 hours,data_pm_2020.xlsx,PM-2020-07,,
2020-07-04,19.93,yes,17.29,yes,24 hours,data_pm_2020.xlsx,PM-2020-07,,
2020-07-05,13.03,yes,19.33,yes,24 hours,data_pm_2020.xlsx,PM-2020-07,,
2020-07-06,17.92,yes,16.63,yes,24 hours,data_pm_2020.xlsx,PM-2020-07,,
2020-07-07,21.43,yes,17.79,yes,24 hours,data_pm_2020.xlsx,PM-2020-07,,
2020-07-08,18.6,yes,12.33,yes,24 hours,data_pm_2020.xlsx,PM-2020-07,,
2020-07-09,17.24,yes,19.29,yes,24 hours,data_pm_2020.xlsx,PM-2020-07,,
2020-07-10,31.43,yes,16.0,yes,24 hours,data_pm_2020.xlsx,PM-2020-07,,
2020-07-11,50.52,yes,12.92,yes,24 hours,data_pm_2020.xlsx,PM-2020-07,,
2020-07-12,27.36,yes,17.17,yes,24 hours,data_pm_2020.xlsx,PM-2020-07,,
2020-07-13,16.98,yes,10.17,yes,24 hours,data_pm_2020.xlsx,PM-2020-07,,
2020-07-14,32.69,yes,9.5,yes,24 hours,data_pm_2020.xlsx,PM-2020-07,,
2020-07-15,21.05,yes,7.85,yes,24 hours,data_pm_2020.xlsx,PM-2020-07,,
2020-07-24,31.33,yes,11.57,yes,24 hours,data_pm_2020.xlsx,PM-2020-07,,
2020-07-25,30.91,yes,12.53,yes,24 hours,data_pm_2020.xlsx,PM-2020-07,,
2020-07-26,20.98,yes,12.19,yes,24 hours,data_pm_2020.xlsx,PM-2020-07,,
2020-07-27,17.62,yes,9.09,yes,24 hours,data_pm_2020.xlsx,PM-2020-07,,
2020-07-28,25.6,yes,12.94,yes,24 hours,data_pm_2020.xlsx,PM-2020-07,,
2020-07-29,32.79,yes,16.67,yes,24 hours,data_pm_2020.xlsx,PM-2020-07,,
2020-07-30,34.29,yes,18.68,yes,24 hours,data_pm_2020.xlsx,PM-2020-07,,
2020-07-31,40.01,yes,20.67,yes,24 hours,data_pm_2020.xlsx,PM-2020-07,,
2020-08-01,33.91,yes,16.19,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-02,18.06,yes,11.63,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-03,21.28,yes,11.76,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-04,21.74,yes,9.62,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-05,27.71,yes,10.3,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-06,23.24,yes,10.96,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-07,14.62,yes,8.19,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-08,19.4,yes,11.74,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-09,18.45,yes,11.53,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-10,27.1,yes,13.81,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-11,28.84,yes,15.83,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-12,36.39,yes,17.02,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-13,23.97,yes,14.84,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-14,28.64,yes,16.92,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-15,21.0,yes,12.17,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-16,15.61,yes,9.29,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-17,19.05,yes,8.75,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-18,21.43,yes,12.15,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-19,19.99,yes,12.65,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-20,12.3,yes,7.47,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-21,19.42,yes,10.57,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-22,25.82,yes,13.37,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-23,26.6,yes,13.71,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-24,30.53,yes,16.26,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-25,30.69,yes,16.64,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-26,23.26,yes,11.8,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-27,44.81,yes,12.98,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-28,42.06,yes,14.39,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-29,38.67,yes,14.06,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-30,27.18,yes,11.22,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-08-31,71.67,yes,18.2,yes,24 hours,data_pm_2020.xlsx,PM-2020-08,,
2020-09-01,44.62,yes,17.12,yes,24 hours,data_pm_2020.xlsx,PM-2020-09,,
